1,9,-0.0549,-0.0549
2,9,0.0041,-0.051
3,9,-0.0025,-0.0534
4,9,-0.0067,-0.0597
5,9,-0.0467,-0.1036
6,9,0.0467,-0.0618
7,9,-0.0038,-0.0653
8,9,0.0113,-0.0548
9,9,-0.0024,-0.0571
10,9,-0.0231,-0.0789
11,9,0.0242,-0.0566
12,9,0.0145,-0.043
13,9,-0.0888,-0.128
14,9,-0.0147,-0.1408
15,9,-0.0056,-0.1457
16,9,-0.0156,-0.159
17,9,0.0034,-0.1562
18,9,0.0182,-0.1408
19,9,0.0026,-0.1386
20,9,0.0487,-0.0966
21,9,0.0225,-0.0763
22,9,-0.021,-0.0957
23,9,-0.0512,-0.142
24,9,-0.0471,-0.1824
25,9,-0.0516,-0.2246
26,9,0.0053,-0.2205
27,9,0.0219,-0.2034
28,9,0.0807,-0.1391
29,9,0.0226,-0.1197
30,9,0.0023,-0.1176
31,9,-0.0419,-0.1546
32,9,0.038,-0.1225
33,9,-0.0086,-0.13
34,9,-0.0148,-0.1429
35,9,0.0258,-0.1208
36,9,0.003,-0.1182
37,9,-0.0017,-0.1197
38,9,0.0071,-0.1134
39,9,0.0118,-0.103
40,9,0.0015,-0.1016
41,9,0.0342,-0.0709
42,9,-0.0007,-0.0715
43,9,-0.0055,-0.0767
44,9,0.0137,-0.064
45,9,-0.0123,-0.0755
46,9,0.0005,-0.0751
47,9,0.0079,-0.0678
48,9,-0.0236,-0.0898
49,9,-0.033,-0.1199
50,9,-0.0072,-0.1262
51,9,0.0071,-0.12
52,9,-0.0343,-0.1501
53,9,0.0321,-0.1229
54,9,-0.0057,-0.1279
55,9,-0.0191,-0.1445
56,9,-0.0393,-0.1782
57,9,-0.0226,-0.1968
58,9,-0.0266,-0.2181
59,9,-0.0232,-0.2362
60,9,0.017,-0.2232
61,9,-0.0108,-0.2316
62,9,0.0204,-0.2159
63,9,0.0258,-0.1957
64,9,0.0048,-0.1919
65,9,-0.0661,-0.2453
66,9,-0.0138,-0.2557
67,9,0.0078,-0.2499
68,9,-0.0124,-0.2592
69,9,0.0295,-0.2374
70,9,-0.0228,-0.2548
71,9,0.0124,-0.2455
72,9,-0.0062,-0.2502
73,9,-0.0222,-0.2669
74,9,0.0332,-0.2426
75,9,-0.0254,-0.2619
76,9,0.1117,-0.1794
77,9,0.0006,-0.1789
78,9,0.0025,-0.1768
79,9,-0.0303,-0.2017
80,9,-0.0392,-0.233
81,9,0.0119,-0.2238
82,9,-0.028,-0.2456
83,9,-0.027,-0.266
84,9,0.0344,-0.2407
85,9,-0.0014,-0.2418
86,9,0.033,-0.2168
87,9,0.0033,-0.2142
88,9,-0.0081,-0.2205
89,9,-0.0103,-0.2285
90,9,0.0023,-0.2268
91,9,0.0522,-0.1864
92,9,0.0086,-0.1794
93,9,-0.0058,-0.1842
94,9,0.0301,-0.1597
95,9,-0.0219,-0.1781
96,9,0.0031,-0.1755
97,9,-0.01,-0.1838
98,9,0.0033,-0.1811
99,9,-0.0191,-0.1968
100,9,-0.0097,-0.2046
101,9,0.0114,-0.1955
102,9,-0.0443,-0.2311
103,9,0.0072,-0.2256
104,9,0.0115,-0.2167
105,9,0.0607,-0.1692
106,9,-0.0048,-0.1731
107,9,-0.0126,-0.1835
108,9,0.0091,-0.1761
109,9,-0.0112,-0.1853
110,9,-0.0011,-0.1862
111,9,0.0038,-0.1831
112,9,-0.007,-0.1889
113,9,0.036,-0.1597
114,9,0.0038,-0.1565
115,9,0.0081,-0.1497
116,9,-0.0692,-0.2085
117,9,0.0001,-0.2084
118,9,-0.0196,-0.224
119,9,-0.0155,-0.236
