1,2,-0.0107,-0.0107
2,2,-0.0082,-0.0188
3,2,-0.0139,-0.0324
4,2,-0.0194,-0.0512
5,2,0.0078,-0.0438
6,2,0.0058,-0.0383
7,2,0.0061,-0.0324
8,2,-0.0053,-0.0376
9,2,-0.0008,-0.0383
10,2,-0.0088,-0.0468
11,2,0.0012,-0.0457
12,2,0.0077,-0.0383
13,2,-0.0027,-0.0409
14,2,-0.0092,-0.0497
15,2,0.0174,-0.0332
16,2,-0.0202,-0.0527
17,2,0.0058,-0.0472
18,2,-0.0027,-0.0497
19,2,0.0112,-0.0391
20,2,0.005,-0.0343
21,2,-0.0053,-0.0394
22,2,-0.013,-0.052
23,2,-0.021,-0.0718
24,2,-0.0238,-0.094
25,2,-0.0293,-0.1205
26,2,-0.0251,-0.1426
27,2,0.0318,-0.1153
28,2,0.0416,-0.0785
29,2,0.006,-0.073
30,2,-0.0135,-0.0855
31,4,-0.0419,-0.1238
32,4,0.038,-0.0905
33,4,-0.0086,-0.0983
34,4,-0.0148,-0.1117
35,4,0.0258,-0.0888
36,4,0.003,-0.086
37,4,-0.0017,-0.0876
38,4,0.0071,-0.0811
39,4,0.0118,-0.0703
40,4,0.0015,-0.0689
41,4,0.0342,-0.0371
42,4,-0.0007,-0.0377
43,4,-0.0055,-0.043
44,4,0.0137,-0.0299
45,4,-0.0123,-0.0419
46,4,0.0005,-0.0414
47,4,0.0079,-0.0339
48,4,-0.0236,-0.0567
49,4,-0.033,-0.0878
50,4,-0.0072,-0.0943
51,4,0.0071,-0.0879
52,4,-0.0343,-0.1192
53,2,0.0111,-0.1094
54,2,0.053,-0.0622
55,2,0.0175,-0.0458
56,2,0.0176,-0.029
57,2,0.0094,-0.0199
58,2,0.0014,-0.0185
59,2,0.0007,-0.0178
60,2,-0.0078,-0.0255
61,2,-0.0097,-0.0349
62,2,0.0156,-0.0199
63,2,0.0339,0.0133
64,2,0.0003,0.0137
65,2,-0.0072,0.0063
66,2,0.0024,0.0088
67,2,0.0253,0.0343
68,2,-0.0024,0.0319
69,2,0.0014,0.0333
70,2,-0.003,0.0301
71,2,-0.0024,0.0277
72,2,-0.0017,0.0259
73,2,-0.0143,0.0112
74,2,0.0166,0.028
75,2,0.0065,0.0347
76,2,-0.0017,0.0329
77,2,0.0034,0.0364
78,2,0.0094,0.0462
79,2,-0.0057,0.0403
80,2,0.0124,0.0532
81,2,0.0183,0.0724
82,2,-0.0166,0.0546
83,2,0.004,0.0588
84,2,0.0026,0.0616
85,2,-0.0013,0.0602
86,2,0.0066,0.0672
87,2,-0.0082,0.0584
88,2,0.0129,0.0721
89,2,-0.0023,0.0696
90,2,0.0023,0.0721
91,2,-0.0098,0.0616
92,2,0.0,0.0616
93,2,-0.0138,0.0469
94,2,0.0077,0.0549
95,2,-0.0066,0.048
96,2,0.002,0.05
97,2,0.0153,0.0661
98,2,-0.0039,0.0619
99,2,-0.0059,0.0556
100,2,0.0093,0.0654
101,2,0.0059,0.0717
102,2,-0.0127,0.0581
103,2,0.0,0.0581
104,2,0.002,0.0602
105,2,0.0218,0.0833
106,2,-0.0139,0.0682
107,2,-0.0088,0.0588
108,2,0.004,0.063
109,2,0.003,0.0661
110,2,0.0151,0.0822
111,2,-0.0039,0.078
112,2,0.0023,0.0805
113,2,0.0123,0.0938
114,2,-0.0074,0.0857
115,2,0.0032,0.0892
116,2,-0.0141,0.0738
117,2,0.001,0.0749
118,2,-0.0159,0.0577
119,2,-0.0423,0.013
120,2,-0.0179,-0.0052
121,2,0.0046,-0.0007
122,2,0.0021,0.0014
123,2,-0.014,-0.0125
124,2,0.029,0.0161
125,2,-0.0196,-0.0038
126,2,0.0,-0.0038
127,2,-0.0172,-0.0209
128,2,0.0211,-0.0003
129,2,-0.0122,-0.0125
130,2,-0.0071,-0.0195
131,2,0.0096,-0.0101
132,2,-0.011,-0.0209
133,2,0.0075,-0.0136
134,2,0.0315,0.0175
135,2,-0.0158,0.0014
136,2,-0.014,-0.0125
137,2,0.0152,0.0025
138,2,0.0178,0.0203
139,2,-0.0219,-0.0021
140,2,-0.013,-0.015
141,2,0.0039,-0.0111
142,2,0.0007,-0.0104
143,2,-0.03,-0.0402
144,2,0.0295,-0.0118
145,2,0.0212,0.0091
146,2,0.0166,0.0259
147,2,-0.0089,0.0168
148,2,-0.0021,0.0147
149,2,0.0134,0.0284
150,2,-0.0065,0.0217
151,2,-0.0089,0.0126
152,2,0.0093,0.0221
153,2,0.0058,0.028
154,2,-0.0088,0.0189
155,2,0.0254,0.0448
156,2,0.01,0.0553
157,2,0.0013,0.0567
158,2,0.0079,0.0651
159,2,-0.0056,0.0591
160,2,-0.0076,0.0511
161,2,-0.0003,0.0507
162,2,-0.0037,0.0469
163,2,0.0134,0.0609
164,2,-0.0023,0.0584
165,2,0.0003,0.0588
166,4,0.0164,0.0762
167,4,0.0201,0.0978
168,4,0.0281,0.1286
169,4,0.024,0.1557
170,4,-0.0171,0.1359
171,4,-0.0498,0.0794
172,4,0.0232,0.1044
173,4,0.011,0.1166
174,4,-0.0006,0.116
175,4,-0.0141,0.1003
176,4,0.0127,0.1142
177,4,0.034,0.1521
178,4,0.0396,0.1977
179,4,0.0343,0.2388
180,4,0.0389,0.2871
181,4,-0.031,0.2472
182,4,-0.0277,0.2127
183,4,-0.0006,0.2119
184,4,-0.0084,0.2017
185,4,0.0271,0.2343
186,4,-0.0105,0.2213
187,4,0.0105,0.2342
188,4,-0.0025,0.2311
189,4,-0.0256,0.1996
190,4,0.0105,0.2122
191,4,-0.0067,0.204
192,4,0.022,0.2305
193,4,-0.0076,0.2211
194,4,0.0076,0.2305
195,4,-0.0089,0.2194
196,4,-0.015,0.2012
197,4,-0.0281,0.1675
198,4,0.0043,0.1726
199,4,-0.0392,0.1266
200,4,-0.042,0.0793
201,4,-0.0496,0.0258
202,4,0.0161,0.0423
203,4,-0.028,0.0131
204,4,-0.0011,0.012
205,2,-0.0046,0.0073
206,4,-0.008,-0.0008
207,4,0.0016,0.0008
208,4,0.0033,0.0041
209,4,-0.0174,-0.0134
210,4,0.0318,0.018
211,4,0.0191,0.0375
212,4,0.0236,0.0619
213,4,-0.0184,0.0423
214,4,0.0078,0.0505
215,4,0.0077,0.0585
216,4,0.0252,0.0852
217,4,-0.0092,0.0752
218,4,0.0009,0.0761
219,4,-0.0164,0.0584
220,4,-0.0027,0.0556
221,4,0.0001,0.0557
222,4,0.0077,0.0638
223,4,0.0528,0.1201
224,4,0.0137,0.1354
225,4,-0.0262,0.1057
226,4,-0.0461,0.0547
227,4,-0.0042,0.0503
228,4,-0.0134,0.0363
