1,0,0.0304,0.0304
2,11,0.0024,0.0328
3,11,-0.0133,0.0191
4,11,0.0125,0.0318
5,11,0.0103,0.0424
6,11,-0.0142,0.0275
7,11,-0.0264,0.0004
8,11,-0.0208,-0.0204
9,11,-0.0144,-0.0346
10,11,-0.0091,-0.0434
11,11,-0.0203,-0.0628
12,11,0.0102,-0.0533
13,11,0.0119,-0.042
14,11,0.0074,-0.0349
15,11,-0.023,-0.0571
16,11,0.0094,-0.0483
17,11,0.0056,-0.043
18,11,-0.0107,-0.0533
19,11,0.0015,-0.0519
20,11,-0.0089,-0.0603
21,11,-0.0417,-0.0995
22,11,-0.0396,-0.1351
23,11,-0.0514,-0.1796
24,11,0.0232,-0.1605
25,11,0.0525,-0.1164
26,11,0.0327,-0.0875
27,11,0.0004,-0.0871
28,11,-0.0035,-0.0903
29,11,-0.0349,-0.1221
30,11,0.0237,-0.1013
31,11,-0.0059,-0.1065
32,11,-0.03,-0.1334
33,11,0.0138,-0.1214
34,11,0.0064,-0.1157
35,11,0.0347,-0.085
36,11,0.0089,-0.0769
37,11,-0.0076,-0.084
38,11,-0.0046,-0.0882
39,11,0.0116,-0.0776
40,11,0.0107,-0.0677
41,11,-0.0382,-0.1034
42,8,0.0749,-0.0362
43,8,0.0211,-0.0159
44,8,-0.0646,-0.0794
45,8,0.0368,-0.0456
46,8,-0.0096,-0.0548
47,8,-0.0082,-0.0625
48,8,-0.0307,-0.0913
49,8,-0.0412,-0.1287
50,8,-0.0208,-0.1469
51,8,0.0677,-0.0891
52,8,0.0096,-0.0804
53,8,-0.0197,-0.0985
54,8,0.0214,-0.0792
55,8,-0.0446,-0.1203
56,8,-0.0316,-0.1481
57,8,-0.0165,-0.1621
58,8,0.0199,-0.1454
59,8,0.0209,-0.1275
60,8,0.0019,-0.1258
61,8,-0.0158,-0.1396
62,8,0.0421,-0.1034
63,8,-0.0054,-0.1082
64,8,0.0138,-0.0959
65,8,0.0291,-0.0695
66,8,-0.0436,-0.1101
67,11,0.0049,-0.1058
68,11,-0.0117,-0.1163
69,8,-0.0286,-0.1416
70,8,0.008,-0.1347
71,8,0.0377,-0.1021
72,8,-0.0389,-0.137
73,8,0.0791,-0.0688
74,8,0.0064,-0.0628
75,8,-0.0855,-0.143
76,8,0.0137,-0.1312
77,8,-0.0254,-0.1533
78,8,0.0288,-0.129
79,8,-0.0121,-0.1395
80,8,-0.0411,-0.1749
81,8,-0.0448,-0.2119
82,8,-0.0767,-0.2723
83,8,-0.1206,-0.36
84,8,0.0323,-0.3394
85,8,-0.001,-0.3401
86,8,-0.0021,-0.3414
87,8,0.0119,-0.3336
88,8,-0.0489,-0.3662
89,8,-0.0203,-0.3791
90,8,-0.0059,-0.3828
91,8,0.0417,-0.3571
92,8,-0.0054,-0.3605
93,8,0.0316,-0.3403
94,8,0.0174,-0.3288
95,8,0.0051,-0.3254
96,8,0.0262,-0.3077
97,8,0.1072,-0.2335
98,8,0.0219,-0.2167
99,8,-0.0516,-0.2571
100,8,-0.0337,-0.2822
101,8,-0.0154,-0.2932
102,8,-0.0413,-0.3224
103,8,-0.0119,-0.3304
104,8,0.0237,-0.3146
105,8,-0.0124,-0.3231
106,8,-0.0563,-0.3612
107,8,-0.0029,-0.363
108,8,0.0494,-0.3316
109,8,-0.0151,-0.3417
110,8,-0.001,-0.3423
111,2,0.0083,-0.3369
112,2,-0.0162,-0.3476
113,2,0.0125,-0.3395
114,2,0.0192,-0.3268
115,2,-0.0023,-0.3284
116,2,-0.0074,-0.3334
117,2,0.0323,-0.3118
118,8,-0.0576,-0.3515
119,8,-0.0611,-0.3911
120,8,0.0009,-0.3905
121,8,-0.1241,-0.4662
122,8,0.0414,-0.4441
123,8,0.0112,-0.4378
124,8,-0.0494,-0.4656
125,8,-0.0477,-0.4911
126,8,-0.0173,-0.4999
127,8,0.0074,-0.4962
128,8,0.0225,-0.4848
129,8,0.0341,-0.4673
130,8,-0.0808,-0.5103
131,8,-0.0301,-0.5251
132,8,-0.0429,-0.5455
133,8,-0.0224,-0.5556
134,8,0.058,-0.5299
135,8,0.0066,-0.5268
136,8,-0.0371,-0.5443
137,8,-0.0031,-0.5457
138,8,0.0555,-0.5205
139,8,-0.0709,-0.5545
140,8,-0.0858,-0.5927
141,8,-0.0056,-0.595
142,8,0.0266,-0.5843
143,8,-0.0613,-0.6097
144,8,0.0116,-0.6052
145,8,0.0689,-0.578
146,8,0.0664,-0.55
147,8,0.0069,-0.5469
148,8,-0.025,-0.5582
149,8,0.059,-0.5321
150,8,-0.2082,-0.6296
151,8,-0.0573,-0.6508
152,8,-0.0057,-0.6528
